meta.store_time,meta.seq_idx,meta.phys_time,msg.header.timestamp,msg.header.err_code,msg.header.cntr,msg.header.chks,msg.OSM2_Bus_INSinf.INSAx,msg.OSM2_Bus_INSinf.INSAy,msg.OSM2_Bus_INSinf.INSAz,msg.OSM2_Bus_INSinf.INSCalStatus.data,msg.OSM2_Bus_INSinf.INSEastSpd,msg.OSM2_Bus_INSinf.INSEastSpdStd,msg.OSM2_Bus_INSinf.INSGroundSpdStd,msg.OSM2_Bus_INSinf.INSGx,msg.OSM2_Bus_INSinf.INSGy,msg.OSM2_Bus_INSinf.INSGz,msg.OSM2_Bus_INSinf.INSHeadingAngle,msg.OSM2_Bus_INSinf.INSHeadingAngleStd,msg.OSM2_Bus_INSinf.INSLatitude,msg.OSM2_Bus_INSinf.INSLocatHeight,msg.OSM2_Bus_INSinf.INSLongitude,msg.OSM2_Bus_INSinf.INSNavStatus,msg.OSM2_Bus_INSinf.INSNorthSpd,msg.OSM2_Bus_INSinf.INSNorthSpdStd,msg.OSM2_Bus_INSinf.INSPitchAngle,msg.OSM2_Bus_INSinf.INSPitchAngleStd,msg.OSM2_Bus_INSinf.INSRollAngle,msg.OSM2_Bus_INSinf.INSRollAngleStd,msg.OSM2_Bus_INSinf.INSStdLat,msg.OSM2_Bus_INSinf.INSStdLocatHeight,msg.OSM2_Bus_INSinf.INSStdLon,msg.OSM2_Bus_INSinf.INSTimestamp,msg.OSM2_Bus_INSinf.INSToGroundSpd,msg.OSM2_Bus_INSinf.INS_DR_ValidSta,msg.OSM2_Bus_INSinf.INS_PreciousLvl,msg.OSM2_Bus_INSinf.INSinfChks,msg.OSM2_Bus_INSinf.INSinfCntr,msg.OSM2_Bus_INSinf.INSinfReserve,msg.OSM2_Bus_LOCSts.GNSSDatFr.data,msg.OSM2_Bus_LOCSts.GNSSDatLose.data,msg.OSM2_Bus_LOCSts.GNSSDatatt.data,msg.OSM2_Bus_LOCSts.GNSSTimestampHi,msg.OSM2_Bus_LOCSts.GNSSTimestampLo,msg.OSM2_Bus_LOCSts.IMUDatSts.data,msg.OSM2_Bus_LOCSts.IMUDatStsfr.data,msg.OSM2_Bus_LOCSts.INSSysStatus,msg.OSM2_Bus_LOCSts.LOCStsChks,msg.OSM2_Bus_LOCSts.LOCStsCntr,msg.OSM2_Bus_LOCSts.Reserve1LOCSts,msg.OSM2_Bus_LOCSts.Reserve2LOCSts,msg.OSM2_Bus_LOCSts.VehicleDatatt.data,msg.OSM2_Bus_LOCSts.VehicleDatlose.data,msg.OSM2_Bus_LOCSts.VehicleSpedfr.data,msg.OSM2_Bus_LOCSts.Vehicleerr.data,Latitude,Longitude
1735785930269695,240856,2479633,2481663698716,0,240856,0,-1.760002,0.169998,9.689999,1,1.716217,0.091,0.088,0.002001,-0.006999,0.0,13.315277,0.193,2114396462,12.208069,3006552493,2,7.212326,0.124,-0.021729,0.132,1.461395,0.191,0.101,0.103,0.124,2481648185,0.01947,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437562903761787,120.65948945592407
1735785930269695,240857,2479643,2481672956107,0,240857,0,-1.630001,0.16,9.739998,1,1.713165,0.09,0.087,0.002001,-0.006999,0.001,13.315277,0.193,2114396469,12.208069,3006552495,2,7.197067,0.124,-0.010742,0.132,1.461395,0.191,0.102,0.103,0.124,2481658185,0.01947,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437563604282463,120.65948965636862
1735785930282693,240858,2479650,2481680217796,0,240858,0,-1.84,0.239998,9.869999,1,1.707062,0.091,0.087,-0.000999,-0.006999,-0.002,13.315277,0.194,2114396475,12.208069,3006552496,2,7.181808,0.125,-0.010742,0.132,1.461395,0.191,0.102,0.103,0.124,2481668185,0.01947,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43756420459978,120.65948975661155
1735785930286198,240859,2479660,2481690670227,0,240859,0,-1.59,0.290001,9.789997,1,1.70401,0.09,0.087,-0.006999,-0.007999,-0.000999,13.315277,0.193,2114396481,12.21106,3006552498,2,7.160446,0.125,0.000244,0.132,1.461395,0.191,0.1,0.099,0.12,2481678191,0.01947,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4375648050977,120.65948995704782
1735785930301884,240860,2479668,2481698133042,0,240860,0,-1.610001,0.360001,10.059998,1,1.700958,0.091,0.087,-0.004,-0.007999,-0.000999,13.315277,0.193,2114396488,12.21106,3006552500,2,7.145187,0.126,0.000244,0.132,1.461395,0.191,0.1,0.1,0.121,2481688191,0.016418,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43756550561838,120.65949015749237
1735785930307186,240861,2479682,2481712266307,0,240861,0,-1.59,0.32,9.719997,1,1.694855,0.09,0.087,-0.000999,-0.006999,0.0,13.315277,0.193,2114396494,12.210022,3006552502,2,7.129929,0.126,0.01123,0.132,1.461395,0.191,0.101,0.1,0.121,2481698191,0.013367,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43756610611627,120.6594903579287
1735785930321114,240862,2479688,2481717926430,0,240862,0,-1.580002,0.299999,9.599998,1,1.688751,0.091,0.087,-0.000999,-0.007999,-0.000999,13.315277,0.193,2114396501,12.210022,3006552503,2,7.11467,0.127,0.01123,0.132,1.461395,0.191,0.101,0.1,0.121,2481708191,0.016418,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437566806456402,120.65949045817983
1735785930339110,240863,2479700,2481729789110,0,240863,0,-1.670002,0.309998,9.689999,1,1.688751,0.09,0.087,-0.000999,-0.006999,0.001,13.315277,0.193,2114396507,12.210022,3006552505,2,7.096359,0.128,0.01123,0.132,1.461395,0.191,0.102,0.1,0.121,2481718191,0.016418,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437567406954294,120.65949065861612
1735785930341640,240864,2479707,2481737284002,0,240864,0,-1.630001,0.299999,9.689999,1,1.682648,0.091,0.087,0.004001,-0.009,0.0,13.315277,0.193,2114396513,12.210022,3006552507,2,7.0811,0.129,0.022217,0.132,1.461395,0.191,0.103,0.1,0.121,2481728205,0.01947,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437568007452185,120.65949085905247
1735785930355124,240865,2479720,2481750602335,0,240865,0,-1.73,0.27,9.93,1,1.679596,0.09,0.087,0.002001,-0.006,0.001,13.315277,0.194,2114396520,12.210022,3006552509,2,7.065842,0.129,0.022217,0.132,1.461395,0.191,0.103,0.101,0.122,2481738205,0.013367,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43756870797289,120.65949105949701
1735785930355124,240866,2479730,2481760236073,0,240866,0,-1.670002,0.219997,9.789997,1,1.673492,0.091,0.087,0.004001,0.0,-0.000999,13.315277,0.194,2114396526,12.210022,3006552511,2,7.047539,0.13,0.022217,0.132,1.461395,0.191,0.104,0.101,0.122,2481748205,0.004211,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43756930847078,120.6594912599333
1735785930355124,240867,2479739,2481768784522,0,240867,0,-1.73,0.169998,10.009998,1,1.670441,0.09,0.086,0.001,-0.000999,0.0,13.315277,0.194,2114396532,12.210022,3006552512,2,7.03228,0.131,0.022217,0.132,1.461395,0.191,0.104,0.101,0.122,2481758205,0.004211,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437569908788095,120.65949136017623
1735785930355124,240868,2479749,2481779313578,0,240868,0,-1.620003,0.200001,9.84,1,1.667389,0.091,0.087,0.0,0.002001,0.0,13.315277,0.194,2114396539,12.210022,3006552514,2,7.013969,0.132,0.022217,0.132,1.461395,0.191,0.105,0.101,0.122,2481768205,-0.001892,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437570609308803,120.65949156062076
1735785930398734,240869,2479759,2481788878535,0,240869,0,-1.639999,0.18,9.709999,1,1.664337,0.09,0.086,-0.004,0.003,0.0,13.315277,0.193,2114396545,12.215027,3006552516,2,6.992607,0.131,0.022217,0.132,1.461395,0.191,0.102,0.098,0.119,2481778187,-0.001892,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437571209806695,120.65949176105707
1735785930398734,240870,2479769,2481798756061,0,240870,0,-1.670002,0.209999,9.649998,1,1.661285,0.091,0.087,-0.005,0.003,0.0,13.315277,0.193,2114396551,12.215027,3006552517,2,6.977348,0.132,0.022217,0.132,1.461395,0.191,0.103,0.098,0.119,2481788187,-0.001892,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43757181012401,120.6594918613
1735785930411853,240871,2479780,2481809966691,0,240871,0,-1.630001,0.189999,9.649998,1,1.655182,0.09,0.086,-0.004,0.003,-0.002,13.315277,0.194,2114396557,12.215027,3006552519,2,6.96209,0.132,0.022217,0.132,1.461395,0.191,0.103,0.098,0.119,2481798187,-0.001892,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43757241062193,120.65949206173629
1735785930427827,240872,2479789,2481818690996,0,240872,0,-1.73,0.239998,9.959999,1,1.65213,0.091,0.087,-0.005,0.005,0.0,13.315277,0.194,2114396563,12.215027,3006552521,2,6.943779,0.133,0.022217,0.132,1.450409,0.191,0.104,0.098,0.119,2481808187,-0.004944,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43757301111982,120.65949226217258
1735785930443604,240873,2479805,2481835405504,0,240873,0,-1.630001,0.389999,9.689999,1,1.646027,0.09,0.086,-0.005,0.006001,-0.002,13.315277,0.194,2114396570,12.215027,3006552523,2,6.92852,0.134,0.01123,0.132,1.450409,0.191,0.105,0.099,0.12,2481818187,-0.007996,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437573711640496,120.65949246261712
1735785930449408,240874,2479808,2481837751248,0,240874,0,-1.610001,0.290001,9.599998,1,1.642975,0.091,0.086,-0.004,0.01,-0.000999,13.326263,0.194,2114396576,12.215027,3006552524,2,6.913261,0.135,0.01123,0.132,1.450409,0.191,0.106,0.099,0.12,2481828198,-0.011047,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43757431195784,120.65949256286005
1735785930449408,240875,2479821,2481850962021,0,240875,0,-1.59,0.25,9.629997,1,1.639923,0.09,0.086,-0.006,0.009001,-0.000999,13.326263,0.194,2114396582,12.215027,3006552526,2,6.898003,0.135,0.000244,0.133,1.439423,0.191,0.106,0.099,0.12,2481838198,-0.007996,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43757491245573,120.65949276329636
1735785930466303,240876,2479830,2481860152064,0,240876,0,-1.650002,0.27,9.799999,1,1.636871,0.091,0.086,-0.002,0.01,0.0,13.326263,0.194,2114396588,12.215027,3006552528,2,6.879692,0.136,0.000244,0.133,1.439423,0.191,0.107,0.099,0.12,2481848198,-0.007996,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43757551295362,120.65949296373265
1735785930473144,240877,2479841,2481871118895,0,240877,0,-1.68,0.360001,9.789997,1,1.630768,0.09,0.086,-0.002,0.013,0.0,13.326263,0.194,2114396594,12.215027,3006552530,2,6.864433,0.137,-0.010742,0.133,1.439423,0.191,0.108,0.099,0.121,2481858198,-0.014099,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437576113451513,120.65949316416894
1735785930487216,240878,2479851,2481881002442,0,240878,0,-1.709999,0.290001,9.75,1,1.624664,0.091,0.086,0.001,0.013,0.0,13.326263,0.194,2114396601,12.215027,3006552531,2,6.849174,0.137,-0.010742,0.133,1.439423,0.191,0.109,0.1,0.121,2481868198,-0.014099,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437576813791637,120.65949326442014
1735785930487545,240879,2479858,2481887822888,0,240879,0,-1.740002,0.25,9.950001,1,1.618561,0.09,0.086,0.001,0.014,-0.002,13.326263,0.194,2114396607,12.215027,3006552533,2,6.833916,0.138,-0.021729,0.133,1.439423,0.191,0.109,0.1,0.121,2481878194,-0.014099,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437577414289528,120.65949346485642
1735785930508167,240880,2479868,2481897977224,0,240880,0,-1.600002,0.169998,9.809998,1,1.624664,0.043,0.043,0.004001,0.015,-0.000999,13.326263,0.194,2114396613,12.21106,3006552535,2,6.861382,0.045,-0.032715,0.132,1.439423,0.19,0.093,0.097,0.118,2481888194,-0.007996,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43757801478742,120.65949366529279
1735785930515169,240881,2479880,2481910025267,0,240881,0,-1.639999,0.09,9.779999,1,1.621613,0.045,0.045,0.004001,0.012,-0.000999,13.326263,0.194,2114396620,12.21106,3006552537,2,6.846123,0.047,-0.043701,0.132,1.450409,0.19,0.093,0.097,0.118,2481898194,-0.001892,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437578715308124,120.65949386573733
1735785930522157,240882,2479889,2481918961295,0,240882,0,-1.560001,0.169998,9.709999,1,1.615509,0.036,0.036,0.001,0.012,-0.002,13.326263,0.194,2114396627,12.21106,3006552538,2,6.815605,0.035,-0.054688,0.132,1.450409,0.19,0.092,0.097,0.117,2481908194,-0.001892,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43757941564822,120.65949396598846
1735785930528680,240883,2479904,2481933650251,0,240883,0,-1.549999,0.18,9.700001,1,1.612457,0.038,0.038,0.001,0.011001,-0.000999,13.326263,0.194,2114396633,12.21106,3006552540,2,6.797295,0.037,-0.054688,0.132,1.450409,0.19,0.092,0.097,0.118,2481918194,0.00116,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43758001614611,120.65949416642482
1735785930541353,240884,2479907,2481937586811,0,240884,0,-1.639999,0.259998,9.879997,1,1.609406,0.033,0.033,-0.000999,0.01,-0.002,13.326263,0.194,2114396639,12.21106,3006552542,2,6.775932,0.031,-0.065674,0.132,1.450409,0.19,0.092,0.097,0.118,2481928188,0.004211,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43758061664403,120.65949436686113
1735785930546208,240885,2479921,2481950599501,0,240885,0,-1.630001,0.23,9.799999,1,1.609406,0.036,0.036,-0.002,0.008,0.0,13.326263,0.194,2114396645,12.210022,3006552543,2,6.760674,0.034,-0.065674,0.132,1.450409,0.19,0.092,0.097,0.118,2481938188,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43758121696134,120.659494467104
1735785930568146,240886,2479934,2481963803196,0,240886,0,-1.610001,0.23,9.98,1,1.603302,0.032,0.032,-0.000999,0.009001,-0.000999,13.326263,0.194,2114396651,12.210022,3006552545,2,6.75457,0.03,-0.07666,0.132,1.439423,0.19,0.092,0.097,0.118,2481948188,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437581817459233,120.65949466754036
1735785930576211,240887,2479942,2481972576513,0,240887,0,-1.41,0.169998,9.93,1,1.603302,0.035,0.035,0.0,0.005,0.001,13.326263,0.194,2114396657,12.210022,3006552547,2,6.739311,0.033,-0.07666,0.132,1.439423,0.19,0.092,0.097,0.118,2481958188,0.010315,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437582417957124,120.65949486797666
1735785930582155,240888,2479950,2481980124005,0,240888,0,-1.59,0.139999,9.779999,1,1.594147,0.032,0.032,0.001,0.004001,-0.000999,13.326263,0.194,2114396663,12.210022,3006552548,2,6.721001,0.029,-0.07666,0.132,1.450409,0.19,0.092,0.097,0.118,2481968188,0.013367,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437583018274463,120.65949496821953
1735785930598622,240889,2479959,2481988877827,0,240889,0,-1.59,0.27,9.629997,1,1.594147,0.035,0.035,-0.000999,0.003,0.001,13.326263,0.194,2114396669,12.210022,3006552550,2,6.705742,0.032,-0.07666,0.132,1.450409,0.19,0.092,0.097,0.118,2481978195,0.016418,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437583618772354,120.6594951686559
1735785930604508,240890,2479968,2481998291981,0,240890,0,-1.709999,0.200001,9.68,1,1.588043,0.032,0.032,0.003,0.001,-0.000999,13.326263,0.194,2114396675,12.209045,3006552552,2,6.693535,0.029,-0.07666,0.132,1.450409,0.19,0.092,0.097,0.118,2481988195,0.01947,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437584219270246,120.6594953690922
1735785930616380,240891,2479984,2482013819107,0,240891,0,-1.68,0.219997,9.809998,1,1.584991,0.035,0.034,0.002001,0.003,-0.000999,13.326263,0.194,2114396681,12.209045,3006552553,2,6.678276,0.032,-0.087646,0.132,1.450409,0.19,0.092,0.098,0.118,2481998195,0.016418,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437584819587553,120.65949546933508
1735785930616380,240892,2479989,2482018750962,0,240892,0,-1.57,0.259998,9.849998,1,1.58194,0.032,0.032,0.002001,0.002001,0.0,13.326263,0.195,2114396687,12.209045,3006552555,2,6.653862,0.029,-0.087646,0.132,1.450409,0.19,0.092,0.098,0.118,2482008195,0.01947,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437585420085473,120.65949566977145
1735785930633770,240893,2480001,2482031208021,0,240893,0,-1.600002,0.279999,9.950001,1,1.578888,0.034,0.034,0.002001,0.002001,0.001,13.326263,0.195,2114396693,12.209045,3006552557,2,6.638611,0.032,-0.087646,0.133,1.450409,0.19,0.092,0.098,0.118,2482018195,0.01947,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437586020583364,120.65949587020775
1735785930649721,240894,2480007,2482037557153,0,240894,0,-1.490002,0.16,9.73,1,1.572784,0.032,0.032,0.0,0.0,0.001,13.326263,0.195,2114396699,12.209045,3006552558,2,6.623352,0.029,-0.087646,0.133,1.450409,0.19,0.092,0.098,0.118,2482028209,0.016418,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437586620900674,120.65949597045064
1735785930656397,240895,2480021,2482051536581,0,240895,0,-1.600002,0.219997,9.829998,1,1.569733,0.034,0.034,-0.002,0.001,-0.000999,13.326263,0.195,2114396705,12.209045,3006552560,2,6.611145,0.032,-0.087646,0.133,1.450409,0.19,0.092,0.098,0.118,2482038209,0.016418,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437587221398566,120.659496170887
1735785930663895,240896,2480030,2482059754738,0,240896,0,-1.510002,0.34,9.68,1,1.569733,0.032,0.031,-0.004,0.003,0.002001,13.326263,0.195,2114396711,12.208069,3006552562,2,6.60199,0.029,-0.087646,0.133,1.450409,0.19,0.092,0.098,0.118,2482048209,0.010315,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437587821896486,120.6594963713233
1735785930677264,240897,2480039,2482068701267,0,240897,0,-1.610001,0.149998,9.709999,1,1.563629,0.034,0.034,-0.004,0.003,0.001,13.326263,0.195,2114396717,12.208069,3006552563,2,6.586731,0.032,-0.087646,0.133,1.439423,0.19,0.092,0.098,0.118,2482058209,0.010315,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437588422213793,120.65949647156619
1735785930679003,240898,2480053,2482082881199,0,240898,0,-1.73,0.25,9.77,1,1.557526,0.031,0.031,0.0,0.004001,0.0,13.326263,0.195,2114396723,12.208069,3006552565,2,6.56842,0.029,-0.087646,0.133,1.439423,0.19,0.092,0.098,0.118,2482068209,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437589022711684,120.65949667200255
1735785930696420,240899,2480061,2482091196581,0,240899,0,-1.68,0.279999,9.689999,1,1.554474,0.034,0.034,-0.000999,0.006001,-0.000999,13.326263,0.195,2114396729,12.208069,3006552567,2,6.553162,0.032,-0.087646,0.133,1.439423,0.19,0.092,0.098,0.119,2482078191,0.004211,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437589623209576,120.65949687243885
1735785930696420,240900,2480070,2482099693639,0,240900,0,-1.66,0.290001,9.849998,1,1.551422,0.031,0.031,-0.002,0.006001,0.001,13.326263,0.195,2114396735,12.208069,3006552568,2,6.540955,0.029,-0.098633,0.133,1.439423,0.19,0.092,0.098,0.119,2482088191,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43759022352691,120.65949697268174
1735785930713002,240901,2480081,2482110701024,0,240901,0,-1.490002,0.25,9.77,1,1.545319,0.034,0.034,-0.000999,0.007,0.0,13.326263,0.195,2114396741,12.208069,3006552570,2,6.522644,0.032,-0.098633,0.133,1.439423,0.19,0.092,0.098,0.119,2482098191,0.004211,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437590824024802,120.6594971731181
1735785930731981,240902,2480092,2482122116630,0,240902,0,-1.5,0.129997,9.82,1,1.542267,0.031,0.031,0.002001,0.008,0.0,13.326263,0.195,2114396747,12.208069,3006552572,2,6.513489,0.029,-0.109619,0.133,1.439423,0.19,0.092,0.098,0.119,2482108191,0.004211,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437591424522694,120.65949737355442
1735785930731981,240903,2480101,2482131408424,0,240903,0,-1.5,0.139999,9.579998,1,1.536163,0.034,0.034,0.0,0.008,-0.002,13.326263,0.195,2114396753,12.208069,3006552573,2,6.49823,0.032,-0.109619,0.133,1.439423,0.19,0.092,0.098,0.119,2482118191,0.004211,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43759202484,120.6594974737973
1735785930742882,240904,2480109,2482138820975,0,240904,0,-1.630001,0.18,9.539997,1,1.53006,0.031,0.031,0.003,0.007,-0.000999,13.326263,0.195,2114396758,12.208069,3006552575,2,6.467712,0.029,-0.109619,0.133,1.439423,0.19,0.092,0.098,0.119,2482128204,0.007263,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437592525315136,120.6594976742254
1735785930747685,240905,2480121,2482151525211,0,240905,0,-1.620003,0.139999,9.539997,1,1.523956,0.034,0.034,-0.002,0.007,-0.003,13.326263,0.195,2114396764,12.208069,3006552576,2,6.452454,0.032,-0.120605,0.133,1.439423,0.19,0.092,0.098,0.119,2482138204,0.010315,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437593125632443,120.65949777446829
1735785930762074,240906,2480130,2482160361227,0,240906,0,-1.66,0.139999,9.610001,1,1.523956,0.031,0.031,-0.003,0.007,-0.002,13.326263,0.195,2114396770,12.208069,3006552578,2,6.437195,0.029,-0.120605,0.133,1.439423,0.19,0.092,0.098,0.119,2482148204,0.016418,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437593726130334,120.65949797490461
1735785930768467,240907,2480143,2482172587282,0,240907,0,-1.560001,0.299999,9.57,1,1.520905,0.034,0.034,0.0,0.008,-0.000999,13.326263,0.195,2114396776,12.208069,3006552580,2,6.421936,0.032,-0.120605,0.133,1.439423,0.19,0.092,0.098,0.119,2482158204,0.016418,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437594326628226,120.65949817534099
1735785930782724,240908,2480153,2482182879501,0,240908,0,-1.540001,0.23,9.639999,1,1.517853,0.032,0.032,-0.000999,0.008,-0.000999,13.326263,0.195,2114396782,12.207031,3006552581,2,6.403625,0.029,-0.131592,0.133,1.439423,0.19,0.092,0.098,0.119,2482168204,0.01947,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437594926945557,120.65949827558387
1735785930783655,240909,2480160,2482189822085,0,240909,0,-1.600002,0.23,9.789997,1,1.511749,0.034,0.034,0.002001,0.008,-0.002,13.326263,0.195,2114396787,12.207031,3006552583,2,6.388367,0.032,-0.131592,0.133,1.439423,0.19,0.092,0.099,0.119,2482178202,0.022522,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437595427420668,120.65949847601198
1735785930796364,240910,2480168,2482197952885,0,240910,0,-1.5,0.23,9.799999,1,1.511749,0.032,0.032,0.001,0.007,-0.000999,13.326263,0.195,2114396793,12.207031,3006552584,2,6.379211,0.029,-0.142578,0.134,1.439423,0.19,0.092,0.099,0.119,2482188202,0.022522,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437596027737975,120.65949857625488
1735785930816445,240911,2480181,2482210813184,0,240911,0,-1.59,0.349998,9.849998,1,1.511749,0.035,0.035,-0.002,0.006001,0.0,13.326263,0.195,2114396799,12.206055,3006552586,2,6.367004,0.032,-0.142578,0.134,1.439423,0.19,0.092,0.099,0.119,2482198202,0.022522,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437596628235863,120.65949877669118
1735785930838472,240912,2480188,2482218235744,0,240912,0,-1.530003,0.23,9.68,1,1.505646,0.032,0.032,0.003,0.004001,-0.000999,13.326263,0.195,2114396805,12.206055,3006552588,2,6.354797,0.029,-0.142578,0.134,1.439423,0.19,0.092,0.099,0.119,2482208202,0.025574,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437597228733754,120.65949897712756
1735785930838472,240913,2480208,2482238101855,0,240913,0,-1.490002,0.200001,9.75,1,1.49649,0.032,0.031,0.0,0.002001,-0.002,13.326263,0.196,2114396816,12.206055,3006552591,2,6.318176,0.029,-0.153564,0.134,1.439423,0.19,0.092,0.099,0.12,2482228192,0.028625,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437598329526196,120.6594992777985
1735785930851572,240914,2480220,2482250237241,0,240914,0,-1.48,0.259998,9.689999,1,1.493439,0.034,0.034,-0.000999,0.003,-0.002,13.326263,0.196,2114396822,12.206055,3006552592,2,6.305969,0.032,-0.153564,0.134,1.439423,0.19,0.092,0.099,0.12,2482238192,0.025574,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437598929843503,120.65949937804145
1735785930862082,240915,2480234,2482264379810,0,240915,0,-1.41,0.290001,9.599998,1,1.493439,0.031,0.031,-0.000999,0.004001,-0.000999,13.33725,0.196,2114396827,12.205078,3006552594,2,6.29071,0.029,-0.153564,0.134,1.439423,0.19,0.092,0.099,0.12,2482248192,0.025574,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43759943031861,120.65949957846952
1735785930875461,240916,2480247,2482276423450,0,240916,0,-1.510002,0.200001,9.619999,1,1.487335,0.034,0.034,-0.000999,-0.002,-0.000999,13.33725,0.196,2114396833,12.205078,3006552595,2,6.275452,0.032,-0.153564,0.134,1.439423,0.19,0.092,0.099,0.12,2482258192,0.034729,1,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.437600030635913,120.65949967871246
